,cons_12m,cons_gas_12m,cons_last_month,date_activ,date_end,date_modif_prod,date_renewal,contract_months_left,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_p1,forecast_price_energy_p2,forecast_price_pow_p1,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,origin_up,pow_max,churn
14035,10462,0,0,2009-01-20,2017-01-20,2009-01-20,2016-01-21,96,946.3,0,0.0,19.13,0.14588399999999999,0.0,44.31137796,No,0.0,33.12,33.12,1,95.96,7,ldkssxwpmemidmecebumciepifcamkci,13.2,Stayed
14036,4947,17760,0,2011-08-04,2016-08-04,2011-08-04,2015-08-06,60,745.86,0,0.0,14.93,0.14571099999999998,0.0,44.31137796,Yes,0.0,12.36,12.36,4,72.92,4,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
14037,36045,0,4913,2011-10-10,2016-10-10,2015-08-27,2015-10-11,60,5299.72,4913,0.0,2.81,0.141434,0.0,44.31137796,No,703.32,10.0,10.0,1,369.47,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,Stayed
14038,230885,0,25744,2010-12-13,2016-12-13,2015-11-17,2015-12-14,72,13454.61,10002,0.0,145.19,0.110385,0.09526699999999999,40.606701,No,919.63,10.32,10.32,1,998.52,5,lxidpiddsbxsbosboudacockeimpuepw,49.9,Stayed
14039,1321,0,265,2009-09-03,2016-09-03,2015-07-10,2015-09-04,84,193.32,265,0.0,8.32,0.141434,0.0,44.31137796,No,37.93,12.82,12.82,1,13.74,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
14040,35058,0,2283,2011-10-08,2016-10-08,2011-10-08,2015-10-11,60,3684.3,2283,0.0,122.97,0.11650899999999999,0.101397,40.606701,No,226.52,8.8,8.8,1,463.1,4,lxidpiddsbxsbosboudacockeimpuepw,26.3,Stayed
14041,94159,0,4034,2011-03-08,2016-03-08,2011-03-08,2015-03-09,60,2641.14,0,0.0,131.01,0.1169,0.10001499999999999,40.606701,No,0.0,22.21,22.21,1,289.18,5,lxidpiddsbxsbosboudacockeimpuepw,16.4,Stayed
14042,42484,0,5077,2012-04-10,2016-04-10,2015-04-14,2015-04-12,48,1132.02,706,0.0,132.55,0.11576099999999999,0.09941900000000001,40.606701,No,70.45,26.82,26.82,1,140.18,4,ldkssxwpmemidmecebumciepifcamkci,16.5,Stayed
14043,61,0,33,2012-04-02,2016-03-14,2012-04-02,2015-03-16,47,8.89,33,0.0,18.32,0.142065,0.0,44.31137796,No,4.74,34.27,34.27,1,1.5,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,Stayed
14044,3727,0,0,2009-10-02,2016-10-02,2009-10-02,2015-10-04,84,553.81,0,0.0,19.55,0.144902,0.0,44.31137796,No,0.0,9.92,9.92,1,48.17,6,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
14045,9877,0,951,2010-10-25,2016-10-25,2010-10-25,2015-10-28,72,1489.15,951,0.0,18.48,0.147506,0.0,45.30837756,No,141.27,14.68,14.68,1,136.26,5,lxidpiddsbxsbosboudacockeimpuepw,10.39,Stayed
14046,4141,0,391,2009-12-23,2016-12-23,2015-11-01,2015-12-26,84,617.02,391,0.0,13.78,0.144038,0.0,45.80687796,No,56.6,23.36,23.36,1,51.52,6,lxidpiddsbxsbosboudacockeimpuepw,15.0,Stayed
14047,233882,0,41389,2012-06-01,2016-06-01,2012-06-01,2015-06-08,48,11175.78,13729,0.0,45.58,0.14316600000000002,0.0,44.31137796,No,1986.02,16.72,16.72,1,811.58,4,lxidpiddsbxsbosboudacockeimpuepw,11.42,Stayed
14048,42441,0,3389,2009-10-08,2016-10-08,2015-05-24,2015-10-09,84,3224.68,2472,0.0,131.38,0.11523699999999999,0.100123,40.606701,No,244.63,5.8,5.8,1,386.94,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25,Stayed
14049,26472,0,3697,2012-05-17,2016-11-18,2015-09-20,2015-11-20,54,3799.7,3697,0.0,7.22,0.142321,0.0,44.31137796,No,532.31,6.72,6.72,1,281.77,4,lxidpiddsbxsbosboudacockeimpuepw,14.49,Stayed
14050,11740,0,0,2010-02-11,2016-02-11,2015-12-16,2015-02-12,72,1147.12,0,0.0,38.86,0.16088,0.082981,44.31137796,No,0.0,31.2,31.2,1,144.29,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,Stayed
14051,19026,300,0,2011-07-22,2016-05-02,2014-05-02,2015-05-03,58,795.39,0,0.0,19.49,0.142065,0.0,44.31137796,Yes,0.0,30.22,30.22,2,76.81,5,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
14052,8068,0,0,2012-07-17,2016-07-17,2015-05-23,2015-07-19,48,1192.19,0,0.0,16.64,0.14317,0.0,44.31137796,No,0.0,14.64,14.64,1,107.53,4,lxidpiddsbxsbosboudacockeimpuepw,10.39,Stayed
14053,584206,0,49649,2011-03-15,2016-03-15,2011-03-15,2015-03-16,60,4001.94,3965,0.0,16.42,0.16203299999999998,0.084138,44.31137796,No,433.71,30.86,30.86,1,352.4,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.0,Stayed
14054,2734,0,375,2009-09-02,2016-09-02,2009-09-02,2015-09-03,84,265.75,375,0.0,132.11,0.115174,0.098837,40.606701,No,36.4,15.5,15.5,1,29.76,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,17.25,Stayed
14055,15351,0,677,2010-05-11,2016-05-11,2015-04-29,2015-05-14,72,1631.36,677,0.0,0.0,0.11634000000000001,0.099998,40.606701,No,65.67,22.29,22.29,1,215.74,6,lxidpiddsbxsbosboudacockeimpuepw,21.0,Stayed
14056,123036,0,6082,2010-05-24,2016-02-12,2014-02-25,2015-02-13,69,11281.51,6082,0.0,155.23,0.111694,0.094808,40.606701,No,570.53,0.12,0.12,1,857.13,6,ldkssxwpmemidmecebumciepifcamkci,80.0,Stayed
14057,11212,5497,0,2009-02-02,2016-02-02,2015-12-15,2015-02-03,84,1675.42,0,0.0,18.38,0.144152,0.0,44.31137796,Yes,0.0,23.4,23.4,2,133.63,7,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
14058,2912,0,0,2012-05-09,2016-04-09,2015-04-09,2015-03-23,47,530.1,0,28.0,15.57,0.19923,0.0,45.80687796,No,0.0,43.66,43.66,1,59.92,4,lxidpiddsbxsbosboudacockeimpuepw,13.85,Stayed
14059,11855,0,1166,2011-01-25,2017-01-25,2015-12-16,2016-01-26,72,1100.02,1166,0.0,146.17,0.115172,0.09828300000000001,40.606701,No,108.22,31.92,31.92,1,124.59,5,lxidpiddsbxsbosboudacockeimpuepw,16.0,Stayed
14060,4938,0,920,2013-04-15,2016-04-15,2013-04-15,2015-04-16,36,745.2,920,0.0,18.62,0.14669400000000002,0.0,44.31137796,No,136.21,30.98,30.98,1,75.42,3,lxidpiddsbxsbosboudacockeimpuepw,15.0,Stayed
14061,5162,39986,347,2013-06-07,2016-06-07,2015-05-23,2015-06-14,36,535.79,347,0.0,130.8,0.11650899999999999,0.101397,41.1052014,Yes,38.05,32.28,32.28,2,65.06,3,lxidpiddsbxsbosboudacockeimpuepw,15.5,Stayed
14062,26950,0,2808,2011-12-15,2016-12-15,2015-11-01,2015-12-16,60,845.85,533,0.0,13.87,0.144039,0.0,45.80687796,No,77.17,21.58,21.58,1,71.62,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,Stayed
14063,822,0,0,2011-12-26,2016-12-26,2014-10-15,2015-12-27,60,228.32,0,0.0,15.3,0.273963,0.0,59.26637796,No,0.0,207.96,203.88,1,139.6,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,Churned
14064,4519,0,0,2009-09-22,2016-09-22,2015-07-11,2015-09-25,84,664.24,0,0.0,16.19,0.141434,0.0,44.31137796,No,0.0,12.57,12.57,1,48.72,6,lxidpiddsbxsbosboudacockeimpuepw,13.0,Stayed
14065,7765,10841,0,2012-04-23,2016-04-23,2015-04-14,2015-04-24,48,785.31,0,0.0,121.52,0.117496,0.101155,40.606701,Yes,0.0,46.56,46.56,3,99.74,4,ldkssxwpmemidmecebumciepifcamkci,22.8,Stayed
14066,4430,0,322,2011-12-08,2016-12-08,2011-12-08,2015-12-09,60,338.84,322,0.0,131.37,0.11650899999999999,0.101397,41.1052014,No,31.32,29.12,29.12,1,43.19,4,lxidpiddsbxsbosboudacockeimpuepw,20.0,Stayed
14067,27568,17905,1429,2007-11-27,2016-11-05,2015-11-05,2013-08-31,108,2807.77,1429,0.0,163.9,0.111186,0.096074,40.606701,Yes,139.48,3.12,3.12,2,147.32,8,ldkssxwpmemidmecebumciepifcamkci,16.5,Stayed
14068,8841,0,0,2012-01-25,2017-01-25,2015-12-16,2016-01-26,60,928.02,0,0.0,128.9,0.11980199999999999,0.10291199999999999,40.606701,No,0.0,60.6,60.6,2,108.61,4,lxidpiddsbxsbosboudacockeimpuepw,24.248,Stayed
14069,23349,10284,3661,2006-01-11,2016-02-16,2006-01-11,2015-02-18,121,2026.8,3661,0.0,131.76,0.102772,0.093731,58.99595196,Yes,312.48,0.0,0.0,2,245.76,10,ldkssxwpmemidmecebumciepifcamkci,13.0,Stayed
14070,51720,0,2997,2010-06-02,2016-06-02,2010-06-02,2015-06-08,72,5312.42,2997,0.0,128.53,0.115174,0.098837,40.606701,No,302.76,18.04,18.04,1,535.98,6,lxidpiddsbxsbosboudacockeimpuepw,19.72,Stayed
14071,17942,0,1664,2011-09-29,2016-10-06,2015-10-06,2015-09-30,61,1928.65,1664,0.0,127.84,0.111186,0.096074,40.606701,No,165.03,5.76,5.76,1,163.57,4,lxidpiddsbxsbosboudacockeimpuepw,17.320999999999998,Stayed
14072,3185835,0,70961,2010-07-22,2016-10-30,2014-10-30,2015-11-01,75,502.4,0,0.0,15.71,0.1582762,0.0803766,44.31137796,No,0.0,0.36,0.36,1,13.03,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,Stayed
14073,52027,0,4560,2012-04-02,2016-04-02,2015-04-14,2015-04-04,48,5396.02,4560,0.0,131.8,0.11518199999999999,0.098841,40.606701,No,456.66,22.62,22.62,1,546.17,4,ldkssxwpmemidmecebumciepifcamkci,28.62,Stayed
14074,3619,0,331,2010-10-18,2016-10-18,2010-10-18,2015-10-19,72,545.25,331,0.0,18.17,0.147506,0.0,45.80687796,No,49.12,21.8,21.8,1,56.77,5,lxidpiddsbxsbosboudacockeimpuepw,12.5,Stayed
14075,66551,19406,0,2012-01-14,2016-05-07,2015-05-04,2015-01-19,52,5874.17,0,0.0,109.6,0.10996600000000001,0.09362899999999999,40.606701,Yes,0.0,1.23,1.23,2,363.33,4,lxidpiddsbxsbosboudacockeimpuepw,20.0,Stayed
14076,67294,0,5787,2005-05-24,2016-05-24,2015-09-10,2015-05-31,132,5941.29,5787,0.0,2411.69,0.097701,0.08942699999999999,58.99595196,No,491.34,5.25,5.25,1,536.25,11,lxidpiddsbxsbosboudacockeimpuepw,69.0,Churned
14077,18466,0,0,2010-01-04,2017-01-04,2015-11-16,2016-01-05,84,2743.17,0,0.0,15.5,0.142996,0.0,44.31137796,No,0.0,29.76,29.76,1,319.38,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
14078,52540,0,6039,2008-08-05,2016-05-27,2008-08-05,2015-05-29,93,4635.72,6039,0.0,157.08,0.10016699999999999,0.091892,58.99595196,No,526.85,0.78,0.78,1,422.96,7,ldkssxwpmemidmecebumciepifcamkci,10.0,Stayed
14079,51386,0,0,2009-10-14,2016-10-14,2009-10-14,2015-10-15,84,2038.97,0,0.0,65.61,0.14463099999999998,0.0,44.31137796,No,0.0,10.0,10.0,1,175.58,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,15.0,Stayed
14080,841865,0,106796,2012-04-01,2016-04-01,2012-04-01,2015-04-02,48,627.48,284,0.0,0.0,0.11690999999999999,0.10057200000000001,40.606701,No,31.86,33.62,33.62,1,81.58,4,lxidpiddsbxsbosboudacockeimpuepw,16.5,Stayed
14081,3264,0,0,2013-05-14,2016-06-05,2014-06-05,2015-06-08,37,486.14,0,0.0,15.94,0.14588399999999999,0.0,44.31137796,No,0.0,28.6,28.6,1,48.23,3,ldkssxwpmemidmecebumciepifcamkci,13.856,Stayed
14082,5463,0,0,2009-10-13,2016-10-13,2009-10-13,2015-10-14,84,820.36,0,0.0,19.45,0.146348,0.0,45.30837756,No,0.0,14.68,14.68,1,79.25,6,lxidpiddsbxsbosboudacockeimpuepw,10.39,Stayed
14083,13155,0,0,2012-06-14,2016-06-14,2012-06-14,2015-06-23,48,1810.83,0,0.0,12.82,0.16463699999999998,0.087381,44.31137796,No,0.0,21.92,21.92,1,150.07,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,Stayed
14084,22409,0,2203,2012-02-13,2016-02-13,2012-02-13,2015-02-16,48,2250.21,2203,0.0,144.59,0.1169,0.10001499999999999,40.606701,No,213.98,49.44,49.44,1,241.79,4,lxidpiddsbxsbosboudacockeimpuepw,33.0,Churned
14085,691896,0,51014,2012-05-16,2016-05-16,2012-05-16,2015-05-18,48,8219.26,12455,0.0,16.42,0.142819,0.0,44.31137796,No,1802.23,17.22,17.22,1,669.47,4,ldkssxwpmemidmecebumciepifcamkci,10.392000000000001,Stayed
14086,56640,0,0,2011-08-11,2016-05-20,2015-05-20,2014-08-12,57,1405.39,0,30.0,7.46,0.19923,0.0,45.80687796,No,0.0,38.8,38.8,1,87.85,4,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
14087,12975,0,2263,2009-09-25,2016-09-25,2009-09-25,2015-09-27,84,0.0,0,0.0,143.27,0.11523699999999999,0.100123,41.27136420000001,No,0.0,99.05,99.05,1,0.0,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,48.1,Stayed
14088,4199490,728810,456462,2010-06-16,2016-06-16,2010-06-16,2015-06-23,72,4654.56,6605,0.0,132.89,0.114481,0.098142,40.606701,Yes,596.51,10.92,10.92,2,595.18,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,18.79,Stayed
14089,3722,0,0,2010-11-03,2016-11-03,2014-06-27,2015-11-05,72,563.81,0,0.0,16.22,0.147506,0.0,45.80687796,No,0.0,22.89,22.89,1,57.33,5,ldkssxwpmemidmecebumciepifcamkci,13.856,Stayed
14090,11042,0,2053,2013-03-30,2016-05-11,2015-05-11,2015-05-11,38,2023.96,2053,30.0,17.3,0.19923,0.0,45.80687796,No,412.53,28.36,28.36,1,128.03,3,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
14091,155600,0,13301,2004-12-09,2016-12-09,2004-12-09,2015-12-10,144,14902.14,13301,0.0,0.0,0.110955,0.095842,40.606701,No,1272.14,23.54,23.54,1,1094.52,11,ldkssxwpmemidmecebumciepifcamkci,114.29,Stayed
14092,63812,0,4799,2008-07-01,2016-12-31,2008-07-01,2016-01-01,101,0.0,0,0.0,142.14,0.092453,0.086393,59.17346796,No,0.0,0.12,0.12,1,0.0,8,ldkssxwpmemidmecebumciepifcamkci,40.0,Stayed
14093,50384,0,17117,2009-02-16,2017-01-21,2009-02-16,2016-01-22,95,4453.7,17117,0.0,131.42,0.10169,0.092657,58.99595196,No,1512.57,0.0,0.0,1,376.9,7,ldkssxwpmemidmecebumciepifcamkci,16.5,Stayed
14094,5631,3405,668,2012-02-13,2016-02-25,2015-12-17,2015-02-26,48,1068.89,668,28.0,15.65,0.18618800000000002,0.0,45.80687796,Yes,125.21,48.84,48.84,2,108.35,4,lxidpiddsbxsbosboudacockeimpuepw,15.0,Stayed
14095,7519,0,0,2012-01-09,2017-01-09,2012-01-09,2016-01-10,60,293.69,0,0.0,18.32,0.14669400000000002,0.0,44.31137796,No,0.0,31.32,31.32,1,30.66,4,lxidpiddsbxsbosboudacockeimpuepw,12.5,Churned
14096,81522,0,6204,2007-09-28,2016-09-28,2007-09-28,2015-09-29,108,7392.13,6204,0.0,131.76,0.097634,0.090062,58.99595196,No,524.45,14.44,14.44,1,600.93,8,ldkssxwpmemidmecebumciepifcamkci,80.0,Stayed
14097,19649,0,2260,2012-09-04,2016-09-04,2015-08-27,2015-09-05,48,2065.97,2260,0.0,147.03,0.11576099999999999,0.09941900000000001,40.606701,No,229.58,11.11,11.11,1,236.27,3,lxidpiddsbxsbosboudacockeimpuepw,23.1,Stayed
14098,36976,0,245,2009-10-02,2016-10-02,2015-08-26,2015-10-04,84,1076.72,7,0.0,16.01,0.141434,0.0,44.31137796,No,0.99,7.8,7.8,1,68.27,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Stayed
14099,19090,0,0,2012-08-01,2016-08-01,2015-06-16,2015-08-02,48,2796.05,0,0.0,16.5,0.141434,0.0,44.31137796,No,0.0,14.04,14.04,1,209.85,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
14100,57011,13436,4224,2012-11-05,2016-11-05,2012-11-05,2015-11-06,48,2305.73,0,0.0,18.47,0.145789,0.0,44.31137796,Yes,0.0,6.18,6.18,2,212.78,3,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
14101,107826,555638,4688,2009-08-13,2016-07-03,2014-12-12,2013-08-31,83,707.89,298,0.0,133.36,0.11523699999999999,0.100123,40.9390266,Yes,27.5,35.37,35.37,4,84.11,6,lxidpiddsbxsbosboudacockeimpuepw,20.0,Stayed
14102,45848,0,936,2012-05-28,2016-05-28,2012-05-28,2015-05-29,48,4657.82,0,0.0,14.41,0.142819,0.0,44.31137796,No,0.0,21.81,21.81,1,389.46,4,lxidpiddsbxsbosboudacockeimpuepw,13.164000000000001,Stayed
14103,1797,0,0,2011-06-09,2016-06-09,2011-06-09,2015-06-14,60,269.49,0,0.0,6.92,0.14571099999999998,0.0,44.31137796,No,0.0,16.84,16.84,1,32.19,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,Stayed
14104,7305,0,601,2012-02-13,2016-02-27,2015-12-17,2015-03-09,48,1386.36,601,28.0,18.32,0.18618800000000002,0.0,45.80687796,No,112.52,45.12,45.12,1,124.0,4,lxidpiddsbxsbosboudacockeimpuepw,13.856,Churned
14105,1572886,0,166003,2010-09-09,2016-09-09,2014-07-25,2015-09-10,72,6989.22,7358,0.0,141.78,0.10881700000000001,0.092476,40.606701,No,669.22,7.19,7.19,1,429.12,5,ldkssxwpmemidmecebumciepifcamkci,49.5,Stayed
14106,5436,0,0,2010-08-06,2016-08-06,2010-08-06,2015-08-07,72,815.57,0,0.0,15.98,0.14571099999999998,0.0,44.31137796,No,0.0,15.72,15.72,1,78.19,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
14107,7459,0,2400,2013-01-28,2016-01-28,2015-11-18,2015-01-30,36,804.66,2400,0.0,16.42,0.162327,0.084428,44.31137796,No,285.27,32.88,32.88,1,87.36,3,lxidpiddsbxsbosboudacockeimpuepw,13.15,Churned
14108,5337,0,956,2012-07-20,2016-07-20,2013-10-30,2015-07-27,48,794.26,956,0.0,0.0,0.144902,0.0,44.31137796,No,139.99,19.69,19.69,1,72.27,4,lxidpiddsbxsbosboudacockeimpuepw,14.0,Stayed
14109,21409,0,1707,2010-09-13,2016-09-13,2015-05-24,2015-09-14,72,2182.27,1707,0.0,89.35,0.11650899999999999,0.101397,40.606701,No,169.65,9.94,9.94,1,276.46,5,lxidpiddsbxsbosboudacockeimpuepw,20.785,Churned
14110,3679,6755,0,2012-09-06,2016-09-06,2015-07-12,2015-09-07,48,504.69,0,0.0,1.09,0.14166600000000001,0.0,44.31137796,Yes,0.0,11.59,11.59,3,46.62,3,lxidpiddsbxsbosboudacockeimpuepw,12.0,Stayed
14111,11501,0,344,2012-07-11,2016-07-10,2012-07-11,2015-07-12,48,6.5,8,0.0,16.26,0.140621,0.0,44.31137796,No,1.14,18.62,18.62,1,0.52,4,ldkssxwpmemidmecebumciepifcamkci,13.2,Stayed
14112,2005,0,0,2013-03-14,2016-03-14,2013-03-14,2015-03-16,36,303.71,0,0.0,14.64,0.14669400000000002,0.0,44.31137796,No,0.0,23.76,23.76,1,33.5,3,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
14113,20082,0,0,2009-10-05,2016-10-05,2009-10-05,2015-10-11,84,273.21,0,0.0,4.24,0.165793,0.08853899999999999,44.31137796,No,0.0,7.8,7.8,1,69.52,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Stayed
14114,35448,0,0,2009-08-11,2016-08-11,2009-08-11,2015-08-12,84,752.39,0,0.0,16.81,0.144902,0.0,44.31137796,No,0.0,15.72,15.72,1,66.36,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
14115,29112,0,2296,2011-12-10,2016-12-10,2014-11-17,2015-12-11,60,2966.74,2296,0.0,129.25,0.11650899999999999,0.101397,40.606701,No,231.01,1.36,1.36,1,348.69,4,lxidpiddsbxsbosboudacockeimpuepw,31.5,Stayed
14116,297785,0,9382,2010-08-05,2016-08-05,2010-08-05,2015-08-06,72,4417.97,3902,0.0,132.61,0.11690999999999999,0.10057200000000001,40.606701,No,386.3,20.64,20.64,1,554.85,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,33.0,Stayed
14117,182727,0,19915,2011-01-12,2016-10-05,2013-10-09,2015-10-11,69,774.82,577,0.0,29.48,0.14571099999999998,0.0,44.31137796,No,85.04,19.2,19.2,1,79.51,5,lxidpiddsbxsbosboudacockeimpuepw,10.392000000000001,Stayed
14118,20326,60037,1513,2010-12-03,2017-01-23,2015-01-23,2016-01-24,73,2141.51,0,22.0,9.68,0.182936,0.0,46.80387756,Yes,0.0,34.56,34.56,2,338.07,5,kamkkxfxxuwbdslkwifmmcsiusiuosws,11.5,Stayed
14119,39619,0,2823,2009-09-22,2016-05-24,2015-05-24,2013-08-21,80,3954.57,2823,0.0,131.38,0.115174,0.098837,40.606701,No,272.4,17.43,17.43,1,425.19,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.454,Stayed
14120,5795,0,522,2011-06-17,2016-06-17,2015-05-23,2015-06-21,60,578.64,522,0.0,144.02,0.11634000000000001,0.099998,40.606701,No,50.61,36.3,36.3,1,70.22,5,lxidpiddsbxsbosboudacockeimpuepw,16.0,Churned
14121,19351,0,5512,2010-05-24,2016-05-24,2010-05-24,2015-06-04,72,1763.16,5512,0.0,27.76,0.161454,0.084198,44.31137796,No,513.38,22.95,22.95,1,126.69,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.856,Stayed
14122,1731,0,57,2010-02-16,2016-02-16,2010-02-16,2015-02-19,72,5.92,0,0.0,0.0,0.165794,0.087899,44.31137796,No,0.0,34.68,34.68,1,0.52,6,lxidpiddsbxsbosboudacockeimpuepw,13.856,Stayed
14123,355811,221616,38374,2013-04-01,2016-04-01,2013-04-01,2015-04-02,36,2595.75,3599,0.0,131.8,0.11690999999999999,0.10057200000000001,40.606701,Yes,325.98,21.76,21.76,2,367.21,3,ldkssxwpmemidmecebumciepifcamkci,18.0,Stayed
14124,4048,0,400,2012-02-04,2016-02-26,2015-12-18,2015-02-27,48,644.59,345,28.0,15.92,0.186182,0.0,45.80687796,No,64.67,46.32,46.32,1,61.08,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
14125,16556,0,343,2012-06-07,2016-06-07,2012-06-07,2015-06-23,48,290.84,0,0.0,17.21,0.14571099999999998,0.0,44.31137796,No,0.0,21.52,21.52,1,27.14,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,Churned
14126,1937,0,0,2012-02-01,2016-02-27,2015-12-17,2015-03-09,48,363.07,0,28.0,15.73,0.182936,0.0,47.80087836,No,0.0,46.32,46.32,1,22.02,4,lxidpiddsbxsbosboudacockeimpuepw,13.2,Stayed
14127,29017,0,2321,2012-06-27,2016-06-11,2014-06-11,2015-06-12,48,2849.18,2321,0.0,128.19,0.11285999999999999,0.09652100000000001,40.606701,No,228.18,27.0,27.0,1,328.89,4,lxidpiddsbxsbosboudacockeimpuepw,18.0,Churned
14128,50246,0,0,2004-12-28,2016-12-28,2014-11-17,2015-12-29,144,4091.45,0,0.0,132.16,0.11523699999999999,0.100123,40.606701,No,0.0,0.8999999999999989,0.8999999999999989,1,481.48,11,ldkssxwpmemidmecebumciepifcamkci,20.0,Stayed
14129,11766,0,839,2009-10-16,2016-10-16,2009-10-16,2015-10-18,84,1183.9,839,0.0,132.13,0.11523699999999999,0.100123,40.606701,No,83.69,9.92,9.92,1,138.95,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,19.8,Stayed
14130,11564,0,1743,2009-07-02,2016-07-02,2015-05-23,2015-07-04,84,1698.31,1743,0.0,38.41,0.14027699999999999,0.0,44.31137796,No,247.57,17.45,17.45,1,138.04,7,ldkssxwpmemidmecebumciepifcamkci,13.856,Stayed
14131,49280,0,2223,2009-11-06,2016-11-06,2015-04-13,2015-11-09,84,1684.22,1273,0.0,132.14,0.11523699999999999,0.100123,40.606701,No,121.98,6.24,6.24,1,234.83,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,33.0,Stayed
14132,21147,0,556,2009-07-17,2016-07-17,2015-06-16,2015-07-19,84,500.79,556,0.0,146.07,0.114604,0.098262,40.606701,No,53.45,22.31,22.31,1,54.9,7,lxidpiddsbxsbosboudacockeimpuepw,16.5,Stayed
14133,2496,0,0,2009-09-01,2016-09-01,2009-09-01,2015-09-02,84,371.48,0,0.0,15.94,0.144902,0.0,44.31137796,No,0.0,10.08,10.08,1,33.99,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.392000000000001,Stayed
14134,41067,0,2886,2012-01-05,2017-01-05,2012-01-05,2016-01-06,60,0.0,0,0.0,19.74,0.146688,0.0,44.31137796,No,0.0,33.36,33.36,1,0.0,4,lxidpiddsbxsbosboudacockeimpuepw,13.32,Stayed
14135,156240,0,11498,2010-10-08,2016-10-08,2010-10-08,2015-10-11,72,336.3,373,0.0,15.71,0.144902,0.0,44.31137796,No,54.52,10.36,10.36,1,33.03,5,ldkssxwpmemidmecebumciepifcamkci,13.856,Stayed
14136,9564,0,0,2010-02-10,2016-02-10,2010-02-10,2015-02-11,72,1073.13,0,0.0,17.55,0.16463699999999998,0.086741,44.31137796,No,0.0,23.28,23.28,1,93.53,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,10.35,Stayed
14137,465845,812957,61699,2009-12-29,2017-01-18,2016-01-18,2015-12-30,85,847.65,922,0.0,132.52,0.11026,0.09514600000000001,40.606701,Yes,86.61,0.0,0.0,3,54.33,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,16.0,Stayed
14138,2755,7729,223,2010-07-12,2016-07-12,2010-07-12,2015-07-14,72,297.28,223,0.0,128.89,0.11690999999999999,0.10057200000000001,40.606701,Yes,22.7,67.72,67.72,3,36.71,6,lxidpiddsbxsbosboudacockeimpuepw,50.0,Stayed
14139,5923,0,0,2009-09-02,2016-09-02,2009-09-02,2015-09-03,84,784.14,0,0.0,17.29,0.144902,0.0,44.31137796,No,0.0,12.82,12.82,1,67.02,6,kamkkxfxxuwbdslkwifmmcsiusiuosws,13.2,Stayed
14140,17757,12837,1402,2012-10-10,2016-10-10,2015-05-24,2015-10-11,48,1939.95,1402,0.0,129.61,0.11650899999999999,0.101397,40.606701,Yes,148.38,14.44,14.44,2,232.96,3,lxidpiddsbxsbosboudacockeimpuepw,43.0,Stayed
14141,13582,0,2641,2009-07-01,2016-07-01,2009-07-01,2015-07-04,84,2039.38,2641,0.0,18.84,0.14571099999999998,0.0,44.31137796,No,389.81,16.66,16.66,1,184.89,7,ldkssxwpmemidmecebumciepifcamkci,13.2,Stayed
